x-position,y-position,x-target,y-target
354,126.2,354,126.2
354,126.2,354,126.200001
354,126.2,354,126.200008
354,126.2,354,126.2000269
354,126.2,354,126.2000636
354,126.2,354,126.2001241
354,126.2,354,126.2002141
354,126.2,354,126.2003394
354,126.2,354,126.2005059
354,126.2,354,126.2007192
354,126.2,354,126.2009851
354,126.2,354,126.2013091
354,126.2,354,126.201697
354,126.2,354,126.2021544
354,126.2,354,126.2026867
354,126.2,354,126.2032995
354,126.2,354,126.2039983
354,126.2,354,126.2047886
354,126.2,354,126.2056757
354,126.2,354,126.206665
354,126.2,354,126.2077619
354,126.2,354,126.2089717
354,126.2,354,126.2102997
354,126.2,354,126.2117511
354,126.2,354,126.2133311
354,126.2,354,126.2150449
354,126.2,354,126.2168977
354,126.2,354,126.2188944
354,126.2,354,126.2210403
354,126.2,354,126.2233404
354,126.2,354,126.2257996
354,126.2,354,126.2284229
354,126.2,354,126.2312153
354,126.2,354,126.2341816
354,126.2,354,126.2373268
354,126.2,354,126.2406556
354,126.2,354,126.2441729
354,126.2,354,126.2478834
354,126.2,354,126.2517918
354,126.2,354,126.255903
354,126.2,354,126.2602214
354,126.2,354,126.2647519
354,126.2,354,126.2694989
354,126.2,354,126.274467
354,126.2,354,126.2796608
354,126.2,354,126.2850848
354,126.2,354,126.2907434
354,126.2,354,126.2966411
354,126.2,354,126.3027823
354,126.2,354,126.3091713
354,126.2,354,126.3158125
354,126.2,354,126.3227102
354,126.2,354,126.3298687
354,126.2,354,126.3372922
354,126.2,354,126.3449849
354,126.2,354,126.352951
354,126.2,354,126.3611947
354,126.2,354,126.36972
354,126.2,354,126.3785311
354,126.2,354,126.3876319
354,126.2,354,126.3970266
354,126.2,354,126.406719
354,126.2,354,126.4167132
354,126.2,354,126.427013
354,126.2,354,126.4376224
354,126.2,354,126.4485452
354,126.2,354,126.4597853
354,126.2,354,126.4713464
354,126.2,354,126.4832323
354,126.2,354,126.4954467
354,126.2,354,126.5079934
354,126.2,354,126.520876
354,126.2,354,126.5340982
354,126.2,354,126.5476635
354,126.2,354,126.5615755
354,126.2,354,126.5758379
354,126.2,354,126.5904541
354,126.2,354,126.6054275
354,126.2,354,126.6207617
354,126.2,354,126.6364601
354,126.2,354,126.6525261
354,126.2,354,126.668963
354,126.2,354,126.6857742
354,126.2,354,126.7029629
354,126.2,354,126.7205326
354,126.2,354,126.7384863
354,126.2,354,126.7568273
354,126.2,354,126.7755589
354,126.2,354,126.7946841
354,126.2,354,126.8142061
