x-position,y-position,x-target,y-target
354,126.2,354,126.2
354,126.2,353.999999,126.2
354,126.2,353.999992,126.2
354,126.2,353.9999731,126.2
354,126.2,353.9999364,126.2
354,126.2,353.9998759,126.2
354,126.2,353.9997859,126.2
354,126.2,353.9996606,126.2
354,126.2,353.9994941,126.2
354,126.2,353.9992808,126.2
354,126.2,353.9990149,126.2
354,126.2,353.9986909,126.2
354,126.2,353.998303,126.2
354,126.2,353.9978456,126.2
354,126.2,353.9973133,126.2
354,126.2,353.9967005,126.2
354,126.2,353.9960017,126.2
354,126.2,353.9952114,126.2
354,126.2,353.9943243,126.2
354,126.2,353.993335,126.2
354,126.2,353.9922381,126.2
354,126.2,353.9910283,126.2
354,126.2,353.9897003,126.2
354,126.2,353.9882489,126.2
354,126.2,353.9866689,126.2
354,126.2,353.9849551,126.2
354,126.2,353.9831023,126.2
354,126.2,353.9811056,126.2
354,126.2,353.9789597,126.2
354,126.2,353.9766596,126.2
354,126.2,353.9742004,126.2
354,126.2,353.9715771,126.2
354,126.2,353.9687847,126.2
354,126.2,353.9658184,126.2
354,126.2,353.9626732,126.2
354,126.2,353.9593444,126.2
354,126.2,353.9558271,126.2
354,126.2,353.9521166,126.2
354,126.2,353.9482082,126.2
354,126.2,353.944097,126.2
354,126.2,353.9397786,126.2
354,126.2,353.9352481,126.2
354,126.2,353.9305011,126.2
354,126.2,353.925533,126.2
354,126.2,353.9203392,126.2
354,126.2,353.9149152,126.2
354,126.2,353.9092566,126.2
354,126.2,353.9033589,126.2
354,126.2,353.8972177,126.2
354,126.2,353.8908287,126.2
354,126.2,353.8841875,126.2
354,126.2,353.8772898,126.2
354,126.2,353.8701313,126.2
354,126.2,353.8627078,126.2
354,126.2,353.8550151,126.2
354,126.2,353.847049,126.2
354,126.2,353.8388053,126.2
354,126.2,353.83028,126.2
354,126.2,353.8214689,126.2
354,126.2,353.8123681,126.2
354,126.2,353.8029734,126.2
354,126.2,353.793281,126.2
354,126.2,353.7832868,126.2
354,126.2,353.772987,126.2
354,126.2,353.7623776,126.2
354,126.2,353.7514548,126.2
354,126.2,353.7402147,126.2
354,126.2,353.7286536,126.2
354,126.2,353.7167677,126.2
354,126.2,353.7045533,126.2
354,126.2,353.6920066,126.2
354,126.2,353.679124,126.2
354,126.2,353.6659018,126.2
354,126.2,353.6523365,126.2
354,126.2,353.6384245,126.2
354,126.2,353.6241621,126.2
354,126.2,353.6095459,126.2
354,126.2,353.5945725,126.2
354,126.2,353.5792383,126.2
354,126.2,353.5635399,126.2
354,126.2,353.5474739,126.2
354,126.2,353.531037,126.2
354,126.2,353.5142258,126.2
354,126.2,353.4970371,126.2
354,126.2,353.4794674,126.2
354,126.2,353.4615137,126.2
354,126.2,353.4431727,126.2
354,126.2,353.4244411,126.2
354,126.2,353.4053159,126.2
354,126.2,353.3857939,126.2
354,126.2,353.3658721,126.2
354,126.2,353.3455472,126.2
354,126.2,353.3248165,126.2
354,126.2,353.3036767,126.2
354,126.2,353.2821249,126.2
354,126.2,353.2601583,126.2
354,126.2,353.2377737,126.2
354,126.2,353.2149685,126.2
354,126.2,353.1917397,126.2
354,126.2,353.1680845,126.2
354,126.2,353.144,126.2
354,126.2,353.1194835,126.2
354,126.2,353.0945323,126.2
354,126.2,353.0691437,126.2
354,126.2,353.0433149,126.2
354,126.2,353.0170432,126.2
354,126.2,352.9903262,126.2
354,126.2,352.9631611,126.2
354,126.2,352.9355454,126.2
354,126.2,352.9074765,126.2
354,126.2,352.8789519,126.2
354,126.2,352.8499692,126.2
354,126.2,352.8205259,126.2
354,126.2,352.7906194,126.2
354,126.2,352.7602475,126.2
354,126.2,352.7294078,126.2
354,126.2,352.6980979,126.2
354,126.2,352.6663154,126.2
354,126.2,352.6340581,126.2
354,126.2,352.6013238,126.2
354,126.2,352.5681101,126.2
354,126.2,352.5344149,126.2
354,126.2,352.5002359,126.2
354,126.2,352.4655711,126.2
354,126.2,352.4304183,126.2
354,126.2,352.3947754,126.2
354,126.2,352.3586403,126.2
354,126.2,352.3220109,126.2
354,126.2,352.2848853,126.2
